DOf3ghXcVf	FUNCTION	Have Name	random name	RANDOM STRING
IO.Compression.DecompressStream	DECOMPRESS FUNCTION	Uncompress	Payload	EXE
The script	SUB	Use	Out-Null	Out-Null COMMAND
new script block	FILE	Execute	('e'+'xi'+'t') -join ''	String Concatenation COMMAND
Report.ps1	EXE	Saved	user's AppData folder	USER APPDATA PATH
The script	SUB	Execute	start-sleep	SLEEP
screenshots	PVI	SavedTo	user's temporary folder	TEMP PATH
KeyLogger function	FUNCTION	Collect	logged keystrokes	PVI
The script	SUB	Use	-WindowStyle Hidden	BYPASS PARAMETER
The script	SUB	Create	VsLabs.vbs	EXE
Start-Process	START PROCESS COMMAND	Execute	markov.exe	EXE
The script	SUB	Use	CreateThread	WAPI
new event filter and consumer	EVENT	Trigger	PowerShell command	EXE
System.IO.Compression.DeflateStream	COMPRESSION WAPI	Decompress	Decompressed stream	DATA
The script	SUB	Download	document.pdf	FILE
the script	SUB	Execute	Invoke-Expression	IEX COMMAND
The script	SUB	Have	functions for encryption and decryption	ENCRYPTION FUNCTION
RetrievePassword()	Function	Extract	actual password	PVI
The script	SUB	Execute	file.exe	EXE
$A123	PARAMETER	Concatenated	$B456	PARAMETER
The script	SUB	Connect	Dropbox account	EXTERNAL SERVICE
The script	SUB	Copy	$xpy	DATA
Multiple files created	FILE	Saved	ProgramData folder	ProgramData PATH
System information	PVI	Includes	MAC addresses	PVI
The script	SUB	Use	Marshal::Copy	Marshal::Copy WAPI
powershell scripts	PS COMMAND	Have	-noP	BYPASS PARAMETER
The script	SUB	Use	base64 encoding and URL decoding	OBF
The script	SUB	Write	VsLabs.vbs	FILE
The script	SUB	Use	CreateThread	WAPI
The script	SUB	Execute	decrypted PowerShell code	CODE
The script	SUB	Have	Base64 encoded payload	OBF
The script	SUB	Connect	173.254.236.136:443	IP ADDRESS
Invoke-Expression	IEX COMMAND	Decrypt	2.tar.gpg	FILE
$kgjFavhe	OBF	Loaded	memory	MEMORY
The script	SUB	Have	-w hidden	BYPASS PARAMETER
bytes	DATA	Converted To	assembly	NET ASSEMBLY
a screenshot of the entire screen	PVI	Saved	the temporary folder	TEMP PATH
The script	SUB	Execute	PowerShell code	CODE
decoded PowerShell script	SUB	Check	virtual machines and sandbox environments	VM
PowerShell script (Nothing.ps1)	EXE	Load	a .NET assembly	NET ASSEMBLY
cookies	COOKIE 	AddedTo	Header of the web quest	WEB QUEST
The script	SUB	Download	a file	FILE
The script	SUB	Create	QYZZDAOKPZUJIKAFEZWZDV.bat	EXE
Decrypted command	COMMAND	Contain	sv jeD	PARAMETER
stolen credentials (URL, username, password)	PVI	SentTo	Discord webhook	WEBHOOK
Reflective DLL Injection	Reflective DLL Injection	Execute	System.Reflection.Assembly.Load()	Assembly.Load() WAPI
actual password	PVI	Saved	tmp44CC.tmp	TEMP FILE
The script	SUB	Execute	Remove-Item	Remove-Item COMMAND
$zOJyNrZqgSSiQH	OBF	Have	CreateThread	WAPI
$YSJXX	OBF	Have	$YHYA	OBF
payload.zip	FILE	Hosted	\\172.96.161.208@8080\DavWWWRoot	URL
'app.asar' file	FILE	Saved	Exodus folder	APPLICATION PATH
The script	SUB	Execute	code retrieved from remote server	REMOTE CODE
The script	SUB	Create	lock file	FILE
The script	SUB	Execute	Set-ExecutionPolicy Bypass -Scope Process -Force	Set-ExecutionPolicy COMMAND
Set-ExecutionPolicy	Set-ExecutionPolicy COMMAND	Have	Bypass -Scope Process -Force	BYPASS PARAMETER	
The script	SUB	Create	dlqp.ps1	EXE
scheduled task	TASK	Execute	every 3 minutes	FREQUENCY
script	SUB	Download	additional PowerShell script	EXE
The script	SUB	Use	parameters with random names	PARAMETER WITH RANDOM NAME
The script	SUB	Check	file size	FILE SIZE
$OJTaNtrpGQ	OBF	Have	shellcode	CODE
ZIP archive	COMPRESSED FILE	Saved	folder named after victim's hostname and username with timestamp	PATH
The script	SUB	Collect	local IP address	PVI
log.ps1	FILE	Saved	C:\ProgramData\log	ProgramData PATH
The script	SUB	Collect	stolen credentials (URL, username, password)	PVI
stolen credentials (URL, username, password)	PVI	SentTo	Discord webhook	WEBHOOK
The script	SUB	Connect	C&C server	EXTERNAL SERVICE
The script	SUB	Download	main.php	FILE
The script	SUB	Define	Pia7LCEwRGx2iWRfTz7Z5JZsXbAOejdTR7L3v4CG1eeMPKmqDcWm1aFFSiJaBpR73eLKKokpw0yr4McNoKLBYrrg2FKMU2FbVGjb	FUNCTION
Pia7LCEwRGx2iWRfTz7Z5JZsXbAOejdTR7L3v4CG1eeMPKmqDcWm1aFFSiJaBpR73eLKKokpw0yr4McNoKLBYrrg2FKMU2FbVGjb	FUNCTION	Have Name	random string	RANDOM STRING
The script	SUB	Connect	kms8.msguides.com	URL
PowerShell	PS COMMAND	Have	-ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Have	large byte sequence	OBF
loop	LOOP	Collect	keystrokes	PVI
The script	SUB	Connect	Discord webhook	WEBHOOK
string with PowerShell script	PS COMMAND	Have	iex	IEX COMMAND
The script	SUB	Execute	base64 encoding and hexadecimal conversions	OBF
The script	SUB	Decode	Function from System.Management.Automation	FUNCTION
The script	SUB	Execute	IO.Compression.DeflateStream	COMPRESSION WAPI
Get-Clipboard cmdlet	COMMAND	Collect	data from clipboard	PVI
XX.bat	EXE	Saved	directory in ProgramData	ProgramData PATH
The script	SUB	Have	Execution Policy Bypass (-EP bypass)	BYPASS PARAMETER
HKCU:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run	AUTORUN REGKEY	Have	rNTw8v4l	RANDOM KEY
The script	SUB	Download	commands	COMMAND
Collected system information	PVI	ConvertedTo	JSON files	FILE
The script	SUB	Write	C:\Users\Owner\AppData\Local\Temp\tmpC47C.tmp	TEMP FILE
The script	SUB	Write	C:\ProgramData\	ProgramData PATH
$AB	FILE	Concatenated	$CC	FILE
The script	SUB	Encrypt	collected data	PVI
The script	SUB	Create	a directory in C:\ProgramData	ProgramData PATH
The script	SUB	Include	Sleep commands	SLEEP
The script	SUB	Encrypt	all files in the specified directory	FILE
WD.vbs	EXE	Execute	batch files	EXE
specific characters	STRING	Replaced with	!bh$%^v	STRING
The script	SUB	Use	EnumWindows	EnumWindows WAPI
obfuscated code	OBF	Have	base64 encoded string	OBF
The script	SUB	Write	user's temporary folder	TEMP PATH
Telegram bot	BOT	Send	collected privacy data	PVI	specific chat group	EXTERNAL CHAT GROUP
collected privacy data	PVI	SentTo	specific chat group	EXTERNAL	SERVICE
the script	SUB	Check	not running with administrator privileges	PREVILIEGE
'YWGCNHBTTYGDVSHYYNDAIO.bat'	EXE	Is	Obfuscated Code	OBF
The script	SUB	Connect	192.168.1.104:4444	IP ADDRESS
PowerShell	PS COMMAND	Have	-ExecutionPolicy	Bypass PARAMETER
WebClient object	WebClient	Connect	Firebase Storage	EXTERNAL SERVICE
WD.PS1	EXE	Saved	directory in C:\ProgramData\WD	ProgramData PATH
batch file	EXE	Have	-ExecutionPolicy	Bypass PARAMETER
The script	SUB	Generate	Random File Names	FILE
Random File Names	FILE	Have Name	random names	RANDOM STRING
The script	SUB	Save	a file	FILE
The script	SUB	Use	$GrubType	CUSTOMIZED PARAMETER
a scheduled task	TASK	Execute	every 2 minutes	FREQUENCY
The script	SUB	Have	Sleep and Randomization	SLEEP
The script	SUB	Download	li6s.ba	EXE
The script	SUB	Use	CreateThread	WAPI
The script	SUB	Save	Set-up.exe	EXE
Set-up.exe	EXE	Saved	$env:TEMP	TEMP PATH
TravellingPositions_nopump.exe	EXE	Without	Digital Signature	SIGNATURE
The script	SUB	Use	Reflection.Assembly	Reflection.Assembly WAPI
files	FILE	Saved	MEMEMAN directory	PATH
The script	SUB	Wait	5 seconds	SLEEP
The script	SUB	Connect	13.38.57.254:8080	IP ADDRESS
Receive-Job -Wait	PS COMMAND	Wait	the background job	BACKGROUND JOB
Isass.exe	EXE	Hosted	http://serv223.bsdfksbdfj.pw/2.0/method/update	URL
infinite loop	LOOP	Wait	15 seconds	TIME
PowerShell command	PS COMMAND	Execute	a remote file	FILE
The script	SUB	Access	system architecture	PVI
Remove-Item	PS COMMAND	Delete	$env:TMP\BrowserData.txt	FILE
$env:TMP\BrowserData.txt	FILE	Saved	TMP	TEMP PATH
clipboard content	PVI	Include	current username	PVI
The address of GetProcAddress	ADDRESS of Function	CopiedTo	byte sequence	DATA
encoded payloads	OBF	Contain	commands or scripts	EXE
The script	SUB	Have	-WindowStyle Hidden (-w hidden)	BYPASS PARAMETER
getit	FUNCTION	Execute	PDF file	FILE
Reflection.Assembly.Load	Assembly.Load WAPI	Load	Assembly	NET ASSEMBLY
$EfuUwoMuEly	PARAMETER	Have	C# code	CODE
decrypted data	DATA	CopiedTo	memory	MEMORY
The script	SUB	Load	SetThreadContext	WAPI
The script	SUB	Wait	infinite loop	LOOP
The script	SUB	Have	keylogger	KEYLOGGER COMMAND
Invoke-Expression	IEX COMMAND	Have	-Reverse	Reverse PARAMETER
Invoke-Expression	IEX COMMAND	Have	-encodedcommand	encodedcommand PARAMETER
PowerShell commands	PS COMMAND	Execute	CorSym.ps1	EXE
The script	SUB	Download	executables and DLLs	EXE
Run.BAT	EXE	Saved	Public folder	PUBLIC PATH
The script	SUB	Create	TBFLVIISWLYQJRIYEDPLGO.bat	EXE
The script	SUB	Check	Norton files	DEFENDER
Payload	DATA	Loaded	executable memory	MEMORY
The script	SUB	Have	$dxPnmeKyQHcMuDknTj	CUSTOMIZED PARAMETER
The script	SUB	Saved	user's temp folder	TEMP PATH
GDT	FUNCTION	Create	dynamic assembly	NET ASSEMBLY
ETC.vbs	EXE	Execute	PowerShell command	EXE
The script	SUB	Execute	rglimj.ba	EXE
The script	SUB	Create	Potential C&C Communication String	DATA
The script	SUB	Create	Cotrl.ps1	EXE
The script	SUB	Have	Base64 encoded strings	OBF
Dropbox account	EXTERNAL SERVICE	Accessed	$DropBoxAccessToken	TOKEN
The script	SUB	Terminate	TCP client	PROCESS
The script	SUB	Send	results of executed commands	DATA
byte array	DATA	Have	.NET assembly from byte array	NET ASSEMBLY
content of downloaded file	EXE	Hosted	https://radiocatolicalavozdedios.com/wp-includes/IXR/.en/C398574834rM.txt	URL
The script	SUB	Load	.NET DLL	EXE
WebClient object	WEBCLIENT	Set	the user agent string	USER AGENT
The script	SUB	Have	obfuscated byte sequences and encoded strings	OBF
The script	SUB	Drop	ps1 files	EXE
dischat function	FUNCTION	Send	current logged-in user's username	PVI
a file	FILE	Hosted	publicly accessible URLs	EXTERNAL URL
a base64 encoded data	OBF	Hosted	https://cdn41.space/...	EXTERNAL URL
The script	SUB	Allocate	Memory	MEMORY
Get-Clipboard	COMMAND	Collect	clipboard contents	PVI
The script	SUB	Check	virtual machine status	VM
The script	SUB	Execute	Get-NetIPAddress	Get-NetIPAddress COMMAND
The script	SUB	Use	Start-Sleep	SLEEP
an encoded string	OBF	DecodedTo	a decoded string	DATA
payload.zip	COMPRESSED FILE	Decompressed	$env:USERPROFILE\Music\Extracted	PATH
The script	SUB	Create	VBScript (JJVXCDAUCHAIHBIEPXDBCS.vbs)	EXE
CreateThread	WAPI	CalledWith	lpStartAddress: $TxQjboyw	CUSTOMIZED PARAMETER
The script	SUB	Execute	retrieved method	METHOD
The script	SUB	Write	.vbs	EXE
The script	SUB	Collect	Domain trust data	PVI
The script	SUB	Download	EPzLaSUIf.bin	EXE
obfuscated data	DATA	CopiedTo	memory	MEMORY
script	SUB	Execute	5 seconds	SLEEP
The script	SUB	Start	process	PROCESS
The script	SUB	Create	ZIP archive	COMPRESSED FILE
The script	SUB	Execute	Function at allocated memory	FUNCTION
Function	FUNCTION	Located	allocated memory	MEMORY
PowerShell execution policy	PowerShell execution policy	SetTo	bypass	BYPASS PARAMETER
The script	SUB	Create	scheduled task	TASK
Reflection.Assembly	Reflection.Assembly WAPI	Execute	a method named "Execute"	EXE
The script	SUB	Download	http://104.238.149.39/32345657687/A.docx	FILE
http://104.238.149.39/32345657687/A.docx	FILE	Hosted	http://104.238.149.39/32345657687/	URL
The script	SUB	Write	VsLabsData.ps1	EXE
batch file	EXE	Execute	PowerShell command	EXE
folder attributes	PATH	ChangedTo	Hidden	Hidden PROPERTY
The script	SUB	Download	**LONG_BYTE_SEQUENCE**	OBF
The script	SUB	Create	Microsoft.bat	EXE
multiple files	FILE	Saved	C:\ProgramData	ProgramData PATH
The script	SUB	Use	Obfuscated  Code	OBF CODE
The script	SUB	Connect	remote server	REMOTE HOST
The script	SUB	Download	rglimj.ba	EXE
The script	SUB	Execute	start cmdlet	COMMAND
The script	SUB	Have	-w hidden	PARAMETER
Load method	FUNCTION	IsPartOf	AppDomain.CurrentDomain	AppDomain Class
The script	SUB	OBF	long byte sequences	OBF
The script	SUB	Use	obfuscation techniques	OBF
the script	SUB	Lacks	user interaction	ACTION
The script	SUB	Create	GTZYVDQNGLKWWAYUCNKYHE.vbs	EXE
The script	SUB	Load	LoadLibrary	WAPI
The script	SUB	Connect	10.0.0.10	IP ADDRESS
$A123	PARAMETER	Forms	complete command	COMMAND
The script	SUB	Collect	disk usage	PVI
The script	SUB	Execute	while ($TRUE)	LOOP
vgit function	CODE	Create	byte arrays	DATA
The script	SUB	Wait	2 seconds	TIME
CreateThread	WAPI	Create	a new thread	THREAD
The script	SUB	Write	HKCU:\Software\Microsoft\Windows\CurrentVersion\Run	REGKEY
InvokeSharpHound	COMMAND	IsPartOf	SharpHound3	FILE
The script	SUB	Connect	192.168.56.101:4444	IP
The script	SUB	Encode	Dropbox API credentials	PVI
The script	SUB	Download	data from a URL	DATA
The script	SUB	Execute	KeyLogger function	FUNCTION
function 'IGEUWHBKBY'	FUNCTION	Have	two strings as arguments	STRING PARAMETER
Start-Process	COMMAND	Execute	file.exe	EXE
Invoke-Expression (IEX)	COMMAND	Have	-enc	ENCODED PARAMETER
The script	SUB	Connect	http://89.23.98.75:7777/	URL
The script	SUB	Delete	temporary file	PATH
VirtualAlloc	WAPI	Allocate	memory	MEMORY
The script	SUB	Write	WD.bat	EXE
$env:COMPUTERNAME	ENV PARAMETER	Have	computer name	PVI
The script	SUB	Collect	running processes	PVI
PowerShell script	SUB	Use	Microsoft.VisualBasic	VisualBasic
The script	SUB	Execute	$ClqZsAS	COMMAND
The script	SUB	Have	-Enc	ENCODE PARAMETER
The script	SUB	Have	-Stealth	PARAMETER
attrib +h +s command	COMMAND	Change	file and folder attributes	ATTRIBUTE
decoded Base64 string	OBF	Concatenated With	empty string	DATA
bitsadmin	COMMAND	Have	-download	PARAMETER
The script	SUB	Collect	specific file types	FILE INFO
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-NoP	PARAMETER
dischat function	FUNCTION	Execute	POST request	ACTION
The script	SUB	Connect	170.130.165.37:443	IP
shortcut	FILE	Have	True	RANDNAME
The script	SUB	Execute	PowerShell command	EXE
scheduled task	TASK	Execute	Daily at 12:00 PM	TIME_SCHEDULE
The script	SUB	Wait	Start-Sleep -Seconds 10	SLEEP
The script	SUB	Execute	'start-sleep'	COMMAND
The script	SUB	Write	'Run.vbs'	EXE
The script	SUB	Execute	Test-LHosts	COMMAND
The script	SUB	Execute	powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-NoP -sta -w 1	BYPASS PARAMETER
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-enc	ENCODED PARAMETER
$ZfDKILmKGboYJ	OBF	Contains	unknown code	CODE
The script	SUB	Set	-ExecutionPolicy Bypass	PARAMETER
Get-ChildItem cmdlet	COMMAND	Have	search for files	ACTION
The script	SUB	Execute	Web Requests	WEB REQUEST
The script	SUB	Execute	Upload-Discord function	COMMAND
Updater.exe	EXE	Downloaded from	http://62.182.84.61/4563636/	EXTERNAL SERVICE
The script	SUB	Hide	console window	ENTITY
The script	SUB	Convert	manipulated string	BYTE ARRAY
delegate zV2s3	FUNCTION	Call	WaitForSingleObject	WAPI
The script	SUB	Collect	Local admin users	PVI
x86 assembly sequence	ASM	Execute	push zero onto stack	ACTION
The script	SUB	Have	long Base64 string	OBF
The script	SUB	Download	arx-Slkmrtswx.exe	EXE
The script	SUB	Use	System.Reflection	WAPI
The script	SUB	Create	VBScript file (Nothing.vbs)	EXE
iex	COMMAND	Downloaded	'http://example.com/script.ps1'	URL
PDF.ps1	FILE	Load	.NET assembly	NET ASSEMBLY
The script	SUB	Decrypts	Base64 string	OBF
The script	SUB	USE	PowerShell Remoting	PS COMMAND
infinite loop	LOOP	Breaks On	script stop	EVENT
The script	SUB	Runs	payload in 32-bit mode	DATA
The script	SUB	Not	Self-replicate	ACTION
install.ps1	EXE	Decode	long byte sequence	OBF
The script	SUB	Have	rentolimanakasipondoromontipuno	FUNCTION
The script	SUB	Place	Bin.ps1	EXE
The script	SUB	Create	py.ps1	EXE
The script	SUB	Collect	System information	PVI
script	SUB	Execute	Method btXCLQIFCzVGcuqbDRRKXPLPi()	OBF
The script	SUB	Decodes	two long strings	ACTION
The script	SUB	AddAMSIExclusion	scheduled task	TASK
The script	SUB	Inject	Cotrl.ps1	EXE
The script	SUB	Use	Start-Process cmdlet	COMMAND
$BRW	OBF	Execute	powershell.exe	PS COMMAND
The script	SUB	Have	Base64 encoding	OBF
loop	LOOP	Collect	clipboard data	PVI
The script	SUB	Execute	'YWGCNHBTTYGDVSHYYNDAIO.bat'	EXE
Write a file to disk	Write Action	Followed By	a short period of time	SLEEP
The script	SUB	Have	Obfuscated strings and variable names	OBF
The script	SUB	Change	user's Notepad	PROCESS
Loader.vbs	EXE	Execute	Report.ps1	EXE
putty.exe	EXE	Hosted	http://communicalink.com/putty.exe	URL
The script	SUB	Collect	specific file types	DATA
The script	SUB	EXECUTE	scheduled task	ACTION
The script	SUB	Execute	InstallUtil.exe	EXE
The script	SUB	Write	result\Software.csv	FILE
The script	SUB	Use	Convert.FromBase64String	WAPI
System information	PVI	Includes	full name	PVI
The script	SUB	Execute	$screens.Bounds	COMMAND
$y74gh00rffd	OBF	ConvertedTo	Hexadecimal	DATA
The script	SUB	Create	shortcut in AppData folder	PATH
The script	SUB	Create	C:\Users\Public\Run\Run.vbs	EXE
The script	SUB	Modify	registry association	REGKEY
The script	SUB	Encode	data	OBF
Out-File	COMMAND	Create	qwerty.exe	EXE
The script	SUB	Execute	WBPWTLJYGIAVQRJESQDYHO.ps1	EXE
The script	SUB	Use	Marshal::Copy	WAPI
The script	SUB	Check	wallet files for cryptocurrency clients	CRYPTOCURRENCY INFO
The script	SUB	Bypass	proxy settings	PROXY SETTING
The script	SUB	Decode	byte sequence	OBF
VsLabsData.ps1	EXE	Execute	Decoded payloads	OBF
The script	SUB	Create	Web server	Server
The script	SUB	Use	Obfuscation	String OBF
The script	SUB	Execute	A.docx	FILE
Suspicious file	FILE	Hosted	user's AppData folder	PATH
DLL ($ajsidjasidviajasidjaisjdjaisjd)	EXE	Invoke	EXECAQSAWAMAN	SUSPICIOUS METHOD
The script	SUB	Write	.bat files	EXE
The script	SUB	Collect	hostname	PVI
The script	SUB	OBF	-enc	PARAMETER
The script	SUB	Use	System.IO.Compression.DeflateStream	WAPI
scheduled task	TASK	Set	run every 2 minutes	FREQUENCY
malicious code	EXE	Saved	obfuscated byte arrays	OBF
The script	SUB	Have	Keylogger	PVI
email attachment	FILE	Contains	keylogged data	DATA
mega.zip	COMPRESSED FILE	Decompressed	TravellingPositions_nopump.exe	EXE
files with random names	FILE	Hosted	ProgramData folder	ProgramFilePath
Batch file	FILE	Execute	PowerShell script	EXE
The script	SUB	Check	BitBox folder	PATH
powershell -windowstyle hidden	PS COMMAND	Have	-windowstyle hidden	BYPASS PARAMETER
The script	SUB	Download	Insidious.exe	EXE
The script	SUB	LOAD	.NET assembly	LIBRARY
WD.vbs	EXE	Execute	WD.bat	EXE
The script	SUB	Write	C:\Users\Public\output.txt	FILE
keystrokes	PVI	Upload	remote server	REMOTE HOST
The script	SUB	Execute	xmrig.exe	EXE
Variable value	DATA	ConvertedTo	string	DATA
The script	SUB	Execute	$_.ReadToEnd()	COMMAND
The script	SUB	Use	String Obscurity	ACTION
The script	SUB	Use	Nishang	PENTEST TOOLS
The script	SUB	Execute	log-analyzer.exe	EXE
Extracted data	OBF	Execute	PowerShell code	EXE
The script	SUB	Define	$link	URL
screenshots	PVI	SavedTo	$env:USERPROFILE\AppData\Local\Temp	PATH
The script	SUB	Have	Base64 Encoded String	OBF
The script	SUB	Upload	Dropbox account	EXTERNAL SERVICE
The script	SUB	Use	-nop	PARAMETER
The script	SUB	Have	Base64 Encoded String	OBF
directory in ProgramData	PATH	Hosted	WD.bat	EXE
Invoke-Expression	COMMAND	Have	-encodedcommand	ENCODED PARAMETER
The script	SUB	Point	.lnk file	FILE
SetupBypass	FUNCTION	Have	exception handling	ERR
The script	SUB	Collect	IP addresses	PVI
remote server	URL	Host	malicious software	EXE
The script	SUB	Use	Net.WebClient class	CLASS
two long strings	OBF	Is Decoded Into	byte arrays	ACTION
The script	SUB	Collect	current username	PVI
The script	SUB	Create	directory in ProgramData	PATH
Scheduled Task	TASK	Execute	VBScript	EXE
The script	SUB	Execute	pointer size check	ACTION
Dropbox account	SERVICE	Accessed by	hardcoded Dropbox access token	PARAMETER
The script	SUB	Decode	a long byte sequence	DATA
upd.exe	EXE	Hosted	http://185.244.22.99/upd.exe	URL
VirtualAlloc	WAPI	UsedBy	The script	SUB
The script	SUB	Have	complex string of hexadecimal values ($jhwIqlfYTSv)	OBF
c.exe	EXE	Hosted	http://89.23.98.75:7777/	URL
script	SUB	Use	System.Drawing	WAPI
.jar file	EXE	Executed By	'javaw.exe'	EXE
The script	SUB	Monitor	specific key presses	ACTION
The script	SUB	Execute	Reflection.Assembly	WAPI
The script	SUB	Save	$env:TEMP	PATH
Strings	STRING	ConvertedTo	Byte array	BYTEARRAY
The script	SUB	Execute	Get-ChildItem cmdlet	COMMAND
The script	SUB	Have	Hidden parameter	PARAMETER
The script	SUB	Create	C:\ProgramData\mvfp	PATH
The script	SUB	Executes	Invoke-Expression	COMMAND
The script	SUB	Execute	Get-CimInstance	COMMAND
The script	SUB	Bypass	Microsoft Defender for Endpoint	DEFENDER
The script	SUB	Detect	antivirus software	DEFENDER
$XyxpymgczR	DATA	Is	shellcode	EXE
PowerShell command	PS COMMAND	Execute	PDF.ps1	FILE
The script	SUB	Execute	XX.PS1	EXE
The script	SUB	Check	Isass.exe	EXE
getit	FUNCTION	Have	Arguments ($fz, $oulv)	PARAMETERS
The script	SUB	Load and Execute	assembly from a byte array	ASSEMBLY
encoded string	OBF	Have	http://publ01.b-cdn.net/brv/	URL
File	EXE	Hosted	50.62.182.1	IP
The script	SUB	Have	a Discord API	Discord API
The script	SUB	Change Directory	$pzip	PATH
The script	SUB	Execute	PowerShell code	CODE
Invoke-Expression	COMMAND	Have	-RunAs32	PARAMETER
The script	SUB	Change	memory protection of a function in amsi.dll	PROPERTY
Get-NetIPAddress	PS COMMAND	Collect	local IP address	PVI
Loader.vbs	EXE	Hosted	user's AppData folder	PATH
The script	SUB	Create	Scheduled Task	ACTION
The script	SUB	Have	$YHYA	OBF
function O	FUNCTION	Have	byte arrays modification	ACTION
The script	SUB	Execute	PasswordVault class	WAPI
The script	SUB	Have	AMSI Bypass	ACTION
$zOJyNrZqgSSiQH	OBF	Have	VirtualAlloc	WAPI
The script	SUB	Use	Discord webhook	EXTERNAL URL
The script	SUB	Use	Add-Type -TypeDefinition	COMMAND
The script	SUB	Write	CgKYDo.exe	EXE
scheduled task	TASK	Execute	malicious file	EXE
The script	SUB	Upload	File's metadata	URL
The script	SUB	Execute	PowerShell	EXE
IEX	COMMAND	Execute	decoded base64 strings	OBF
The script	SUB	Create	registry key HKCU:\Software\Microsoft\Windows\CurrentVersion\Run	REGKEY
The script	SUB	Execute	powershell.exe	EXE
tera15.zip	FILE	SavedTo	$2tP2ESoz	PATH
The script	SUB	Use	default web proxy	PROXY
specific file types	DATA	Include	password-related files	FILE
scheduled task	TASK	Have	run every 1000 minutes	FREQUENCY
delegate	DELEGATE	Execute	hidden payload	PAYLOAD
The script	SUB	Modify	folder attributes	ATTRIBUTE
The script	SUB	Execute	oil.exe	EXE
The script	SUB	Use	Start-Sleep	SLEEP
The script	SUB	Define	StartMain	FUNCTION
kernel32.dll	DLL	Have	CreateThread	WAPI
The script	SUB	Add Exclusion	.bat	EXE
The script	SUB	Have	obfuscated strings	OBF
WebClient	WAPI	Download	a URL	URL
The script	SUB	Create	install.vbs	EXE
The script	SUB	Use	obfuscation techniques	ACTION
The script	SUB	Check	64-bit architecture	SYSTEM INFO
The script	SUB	Have	Base64 Encoded Payload	OBF
The script	SUB	Have	dischat function	FUNCTION
web request	ACTION	Connect	185.81.157.21:555	IP ADDRESS
The script	SUB	ACCESS	.NET framework directory	PATH
The script	SUB	Create	New.BAT	EXE
PowerShell	PS COMMAND	Have	-WindowStyle Hidden	PARAMETER
The script	SUB	Use	WebClient	WAPI
browser.exe	EXE	Hosted	GitHub URL	URL
The script	SUB	Execute	attrib +h +s command	COMMAND
The script	SUB	Execute	PowerShell execution policies	PowerShell execution policies
The script	SUB	Disable	Windows Defender's real-time scanning	DEFENDER
System.Text.Encoding.UTF8.GetString	WAPI	Decode	Base64 Strings	OBF
The script	SUB	Have	$sDxscZEuvFbrhDWXKq	PARAMETER
$juzfytNGBOpHp	OBF	Have	assembly code	CODE
The script	SUB	Create	a directory	PATH
VBScript coinmarketcap.vbs	EXE	Use	obfuscated strings	OBF
The script	SUB	Read	C:\ProgramData\Document\x.ps1	FILE
The script	SUB	Create	'Run.BAT'	EXE
mezzanines.dll	DLL	Hosted	one of the six URLs in the $toxoplasmic array	URL
The script	SUB	Dencrypt	a base64 string	OBF
The script	SUB	Convert	hexadecimal strings to bytes	ACTION
PowerShell script	SUB	Have	Obfuscated Code	OBF
The script	SUB	Execute	New.vbs	EXE
The script	SUB	Connect	$p$s/fef40df7	URL
decoded PowerShell script	SUB	Create	scheduled task	TASK
The script	SUB	Execute	rundll32.exe	EXE
main function	FUNCTION	Is  Part of	SharpPrintNightmare namespace	NAMESPACE
The script	SUB	Delete	$env:temp\keylogger.txt	FILE
The script	SUB	Execute	shellcode	CODE
The script	SUB	Download	http://13.230.14.133/S%!h%rv%!h%rbbbbbbbbbbbbbbbbbbbbb.txt	URL
multiple files (.ps1, .bat, .vbs)	EXE	Hosted	a directory in C:\ProgramData	ProgramData PATH
the script	SUB	Execute	Get-Clipboard cmdlet	Get-Clipboard COMMAND
The script	SUB	Execute	NQCDVBTPJJZNYPPJBVTYLB.ps1	EXE
The script	SUB	Execute	Sursdepa.vbs	EXE
The script	SUB	Use	GetObject method	FUNCTION
The script	SUB	Have	custom encryption/decryption algorithm	ENCRYPTION TOOL
client32.exe	EXE	Added To	Windows registry Run key	AUTORUN REGKEY
The script	SUB	Create	C:\ProgramData\WD	PATH
The script	SUB	Have	base64 encoding	OBF
The script	SUB	Allocate	memory	ACTION
reverse or bind TCP connection	REVERSE/BIND TCP	Connect	remote server	REMOTE HOST
specific message	MESSAGE	SentTo	Discord webhook	WEBHOOK
The script	SUB	Write	specific byte sequence	DATA
The script	SUB	Execute	Test-Connection	COMMAND
The script	SUB	Check	running in a virtual machine	ACTION
The script	SUB	Execute	a screenshot of the entire screen	SCREENSHOT
'YWGCNHBTTYGDVSHYYNDAIO.bat'	EXE	Saved	'C:\ProgramData\YWGCNHBTTYGDVSHYYNDAIO'	ProgramData PATH
public IP address	IP ADDRESS	Uploaded	Telegram bot	BOT
The script	SUB	Create	VBScript file sqmapi.vbs	EXE
ReturnShellAlosh function	FUNCTION	UsedIn	The script	ACTION
The script	SUB	Extract	update.zip	COMPRESSED FILE
